longitude,latitude,total_rooms,house_value
-122.06,37.38,2976,262500
-122.07,37.39,1465,289300
-122.08,37.4,806,284600
-122.07,37.4,3352,262500
-122.07,37.41,1184,322300
-122.07,37.4,2940,192200
-122.08,37.4,3565,277000
-122.08,37.4,1750,308700
-122.08,37.41,1896,288900
-122.09,37.4,1575,264700
-122.1,37.41,6277,343300
-122.09,37.41,1480,284100
-122.09,37.41,753,266700
-122.09,37.41,1476,274000
-122.09,37.4,1489,197200
-122.09,37.4,748,290600
-122.09,37.42,4874,229800
-122.11,37.41,5110,351900
-122.09,37.4,3218,182700
-122.1,37.4,3410,165600
-122.1,37.4,1755,293500
-122.1,37.4,1085,276000
-122.11,37.4,1994,266400
-122.11,37.4,255,175000
-122.1,37.4,514,181300
-122.08,37.4,766,316700
-122.09,37.39,2065,327700
-122.09,37.39,1722,261300
-122.09,37.4,3983,275000
-122.08,37.39,1498,307100
-122.08,37.39,1115,334300
-122.08,37.39,2292,340000
-122.07,37.39,1695,352500
-122.07,37.39,1169,330300
-122.07,37.38,1272,280200
-122.08,37.39,2210,342400
-122.1,37.39,1117,353100
-122.1,37.39,1860,354500
-122.09,37.39,1508,365600
-122.09,37.39,1035,359000
-122.09,37.38,1959,414700
-122.09,37.38,2587,407200
-122.08,37.38,2771,353600
-122.08,37.38,857,366700
-122.08,37.38,1199,373400
-122.08,37.38,782,383900
-122.08,37.37,1229,465000
-122.09,37.37,1269,500001
-122.09,37.37,2165,442100
-122.08,37.38,830,342900
-122.07,37.37,3770,457500
-122.07,37.37,2937,473500
-122.07,37.36,3244,500001
-122.06,37.36,1747,500001
-122.07,37.36,4612,500001
-122.08,37.36,2717,500001
-122.09,37.36,1550,500001
-122.09,37.36,2269,500001
-122.08,37.36,2181,500001
-122.06,37.35,2040,500001
-122.07,37.34,1208,500001
-122.07,37.34,1172,500001
-122.07,37.35,1447,500001
-122.07,37.35,1579,500001
-122.08,37.35,1347,500001
-122.07,37.34,1851,500001
-122.08,37.34,2597,500001
-122.08,37.34,1643,500001
-122.08,37.35,2398,500001
-122.1,37.38,4167,500001
-122.1,37.37,2511,500001
-122.1,37.37,2224,500001
-122.11,37.37,1477,500001
-122.11,37.38,3598,500001
-122.11,37.38,3638,500001
-122.11,37.37,1068,500001
-122.12,37.37,1617,500001
-122.11,37.4,2836,500001
-122.11,37.39,1660,500001
-122.1,37.39,2471,500001
-122.12,37.4,2356,500001
-122.12,37.39,3561,500001
-122.12,37.38,1443,500001
-122.12,37.4,3514,500001
-122.13,37.4,6027,461200
-122.13,37.41,4787,440900
-122.14,37.41,2419,437100
-122.14,37.42,206,265000
-122.13,37.42,3982,314100
-122.12,37.41,2892,360900
-122.11,37.43,3584,451300
-122.11,37.43,3905,463700
-122.11,37.42,3058,417800
-122.11,37.41,2712,443800
-122.11,37.41,1641,432900
-122.12,37.42,2445,362100
-122.12,37.42,2607,373100
-122.13,37.43,3454,438400
-122.13,37.43,4398,431900
-122.12,37.43,3212,425500
-122.12,37.44,2974,406300
-122.13,37.44,2390,397400
-122.12,37.44,1509,373400
-122.11,37.44,2016,376600
-122.12,37.43,3262,398100
-122.13,37.45,2295,500001
-122.13,37.45,1287,500001
-122.13,37.45,3233,500001
-122.13,37.44,3004,500001
-122.13,37.44,2835,446600
-122.15,37.46,906,500001
-122.16,37.45,1135,492000
-122.15,37.46,1803,500001
-122.14,37.45,3841,500001
-122.15,37.45,2117,500001
-122.14,37.45,2074,500001
-122.15,37.45,568,500001
-122.16,37.45,4234,425000
-122.16,37.45,2207,402500
-122.16,37.45,2926,356000
-122.16,37.44,2199,405900
-122.15,37.44,2063,500001
-122.15,37.44,1400,500001
-122.15,37.44,1945,500001
-122.14,37.44,3117,500001
-122.14,37.43,1944,500001
-122.14,37.43,1327,500001
-122.14,37.43,1383,500001
-122.15,37.43,2600,476300
-122.15,37.42,3558,404800
-122.14,37.43,2060,378600
-122.15,37.43,11709,375000
-122.16,37.42,4448,500001
-122.15,37.41,2577,500001
-122.17,37.43,3924,387500
-122.15,37.41,473,475000
-122.18,37.41,1034,500001
-122.13,37.39,3385,500001
-122.12,37.37,1446,500001
-122.11,37.36,1575,500001
-122.13,37.37,2139,500001
-122.14,37.38,2859,500001
-122.1,37.36,1433,500001
-122.1,37.36,2063,500001
-122.09,37.35,1795,500001
-122.09,37.35,1502,500001
-122.14,37.36,11294,500001
-122.15,37.35,3814,500001
-122.11,37.31,189,500001
-122.12,37.29,436,500001
-122.12,37.28,349,360000
-122.08,37.24,427,500001
-122.01,37.18,3852,318700
-121.98,37.16,2533,279900
-121.9,37.16,1529,293300
-121.93,37.13,1150,398500
-121.88,37.24,4420,226400
-121.9,37.24,7521,255800
-121.86,37.22,7245,361200
-121.86,37.23,4337,271400
-121.85,37.22,6203,362700
-121.89,37.21,5636,459200
-121.84,37.18,9176,473400
-121.87,37.22,2825,485000
-121.87,37.22,1921,405900
-121.86,37.21,2552,500001
-121.87,37.21,1080,500001
-121.83,37.23,5389,500001
-121.8,37.19,1797,434500
-121.84,37.21,5468,418300
-121.83,37.2,3694,348000
-121.83,37.21,2714,387500
-121.89,37.23,3574,355900
-121.89,37.23,7754,361600
-121.88,37.24,7174,394200
-121.87,37.23,7357,361400
-121.87,37.27,3298,305600
-121.87,37.27,1730,279300
-121.86,37.27,1852,279500
-121.87,37.27,3561,269400
-121.86,37.27,4393,246500
-121.77,37.23,4713,253800
-121.77,37.22,1617,191100
-121.77,37.22,3992,299300
-121.76,37.23,4274,233900
-121.84,37.25,5939,234600
-121.83,37.23,5507,245200
-121.84,37.24,3574,274100
-121.84,37.24,7991,238800
-121.85,37.24,6425,237600
-121.86,37.25,6958,262400
-121.83,37.28,3057,230900
-121.81,37.27,3244,224000
-121.8,37.27,3912,221500
-121.82,37.27,2030,279100
-121.81,37.27,2996,209700
-121.8,37.26,1394,195000
-121.8,37.26,3631,184400
-121.85,37.27,1957,294200
-121.84,37.27,3624,198400
-121.84,37.27,2795,250800
-121.83,37.27,4454,282600
-121.84,37.27,2429,253200
-121.83,37.27,2855,311500
-121.82,37.26,3030,218700
-121.83,37.26,2394,259300
-121.81,37.26,3379,236200
-121.81,37.26,1911,249500
-121.81,37.25,3398,350000
-121.81,37.25,2070,244500
-121.83,37.26,3609,213100
-121.82,37.25,2650,194300
-121.83,37.25,2332,123400
-121.87,37.26,1051,234500
-121.86,37.26,2814,224100
-121.87,37.26,2383,265700
-121.85,37.26,1982,289200
-121.85,37.26,2312,311800
-121.85,37.26,1816,291200
-121.84,37.26,1808,184800
-121.83,37.26,3243,257400
-121.84,37.25,2363,141600
-121.87,37.25,2498,183900
-121.85,37.25,3773,241200
-121.83,37.24,2543,237400
-121.81,37.24,3250,234400
-121.82,37.24,3671,241000
-121.82,37.25,3344,245600
-121.82,37.25,4021,241200
-121.81,37.25,1975,159000
-121.81,37.25,4096,251800
-121.82,37.23,4487,291500
-121.82,37.23,2349,233100
-121.81,37.23,1674,253300
-121.81,37.23,2635,248000
-121.81,37.23,2413,257200
-121.81,37.23,2319,278300
-121.78,37.24,2123,262700
-121.78,37.22,2127,217100
-121.78,37.23,1747,229100
-121.79,37.23,2240,289600
-121.79,37.23,2281,259500
-121.8,37.23,3179,265800
-121.8,37.23,2581,272400
-121.8,37.27,3301,260700
-121.8,37.26,1868,260500
-121.76,37.26,250,500001
-121.77,37.24,10236,261100
-121.7,37.2,531,385700
-121.74,37.19,1290,500001
-121.72,37.16,1062,394100
-121.75,37.11,3167,467700
-121.68,37.0,3754,412600
-121.61,37.15,5498,416300
-121.6,37.13,9483,344500
-121.64,37.15,4780,288100
-121.64,37.14,5487,229800
-121.63,37.12,1830,248200
-121.69,37.14,4077,386200
-121.66,37.13,4477,226900
-121.65,37.12,4721,239300
-121.66,37.11,3785,436700
-121.65,37.11,6006,321700
-121.63,37.1,5034,335000
-121.67,37.13,3269,300800
-121.56,37.08,6725,393100
-121.61,37.06,5322,386800
-121.6,37.09,1511,350000
-121.62,37.09,1593,260700
-121.58,37.01,3192,234000
-121.57,37.0,7241,260300
-121.57,36.98,5231,279800
-121.58,37.01,2873,264700
-121.59,36.97,865,308700
-121.59,37.01,6637,251500
-121.61,37.03,6529,298500
-121.58,37.03,3120,198600
-121.58,37.02,2303,203600
-121.59,37.02,6355,228600
-121.57,37.02,2889,178000
-121.57,37.01,1448,170300
-121.56,37.0,3976,160100
-121.54,36.99,2361,305000
-121.51,37.02,2372,374600
-121.74,37.35,440,500001
-121.55,37.37,759,262500
-121.59,37.19,220,131300
-121.37,37.06,474,340900
-122.03,37.18,212,390000
-121.96,37.13,50,400000
-121.98,37.14,74,350000
-122.0,37.0,32,137500
-122.01,36.99,227,271400
-122.01,36.99,1321,263100
-121.99,36.99,3119,281500
-121.99,36.98,1104,256300
-122.0,36.98,1636,239200
-122.01,36.99,2548,233000
-122.01,36.98,1250,265300
-122.02,36.99,2156,245000
-122.02,36.98,1484,187500
-122.02,36.98,1153,212500
-122.04,36.98,2155,404700
-122.04,36.98,797,367600
-122.04,36.97,2695,362300
-122.06,37.0,1547,131300
-122.05,36.97,2428,263800
-122.05,36.97,3363,294100
-122.06,36.98,3385,320900
-122.04,36.98,1076,258300
-122.04,36.97,1302,266400
-122.04,36.97,1901,253100
-122.04,36.97,792,238600
-122.04,36.96,1294,223900
-122.03,36.98,2817,255400
-122.01,36.98,2403,229400
-122.02,36.98,1053,217500
-122.02,36.98,607,166700
-122.02,36.97,2568,195300
-122.01,36.97,2162,260900
-122.01,36.97,920,232800
-122.01,36.97,1605,240000
-122.0,36.98,2502,275000
-122.01,36.98,2820,242400
-122.0,36.97,1029,240500
-122.0,36.93,1616,400000
-122.01,36.95,1217,326700
-122.03,36.97,924,234400
-122.03,36.97,337,225000
-122.03,36.97,403,262500
-122.04,36.97,1193,237500
-122.03,36.96,2677,232600
-122.02,36.97,594,250000
-122.02,36.97,2124,281300
-122.02,36.96,775,112500
-122.03,36.96,584,243500
-122.03,36.96,1607,216100
-122.04,36.96,1438,202000
-122.04,36.96,538,196400
-122.04,36.96,1149,206400
-122.03,36.96,2182,284200
-122.04,36.95,1862,263800
-122.01,36.91,691,388500
-122.05,36.96,971,226500
-122.06,36.96,65,258300
-122.05,36.87,2232,276000
-122.04,36.95,1987,265800
-122.04,37.0,3365,116600
-121.75,36.91,1461,173200
-121.74,36.92,1210,156000
-121.74,36.92,2648,151700
-121.74,36.92,3355,164600
-121.75,36.93,4026,218100
-121.75,36.92,1801,194500
-121.75,36.92,1362,177800
-121.76,36.92,2096,238300
-121.76,36.92,947,160700
-121.75,36.91,1211,161400
-121.76,36.91,1276,155000
-121.75,36.91,1368,151400
-121.77,36.91,2715,162000
-121.76,36.9,919,121400
-121.77,36.93,2587,190400
-121.77,36.93,1943,184300
-121.77,36.93,1406,190000
-121.76,36.92,2687,169700
-121.77,36.92,4934,194800
-121.79,36.93,2512,189100
-121.78,36.92,1515,241200
-121.78,36.93,2794,178400
-121.77,36.94,1063,171300
-121.79,36.95,2152,192200
-121.8,36.94,2377,190100
-122.25,37.08,1201,177500
-122.14,37.08,2420,334000
-122.11,37.05,3337,315800
-122.13,36.97,991,350000
-122.07,37.13,1127,240000
-122.09,37.09,695,222600
-122.09,37.11,2637,231600
-122.12,37.09,1397,239600
-122.09,37.07,3581,214300
-122.08,37.08,1541,204800
-122.16,37.17,6422,202300
-122.12,37.12,2419,206900
-122.18,37.15,1457,284100
-122.12,37.16,1602,185100
-122.1,37.19,808,273300
-122.08,37.15,506,273900
-122.11,37.11,1993,206800
-122.11,37.14,3201,204100
-122.13,37.15,2854,180300
-122.09,37.21,1969,394900
-122.0,37.12,4413,383300
-122.04,37.12,1427,154500
-122.02,37.11,2066,196400
-122.05,37.11,1065,146300
-122.07,37.08,5639,270000
-122.05,37.05,2422,201300
-122.07,37.06,1634,232300
-122.08,37.04,2800,220900
-122.08,37.03,4682,203700
-122.04,37.04,4977,312300
-122.03,37.03,4650,322000
-122.02,37.01,1005,500001
-122.03,37.0,2077,440500
-122.04,37.08,467,261500
-122.02,37.09,1818,240000
-122.03,37.05,2010,190900
-122.01,37.06,4113,308100
-122.0,37.08,4154,373400
-121.95,37.11,2387,397700
-121.96,37.1,922,331500
-121.87,37.1,1918,402300
-121.9,37.1,1708,356600
-121.93,37.04,1522,363500
-121.96,37.03,1343,386400
-121.93,37.05,679,340600
-121.96,37.06,1321,390000
-121.99,37.05,2023,353000
-122.0,37.06,2403,304400
-122.01,37.03,5904,355300
-121.97,37.01,2073,371600
-121.98,36.99,6787,262400
-121.97,37.0,990,272900
-121.98,36.98,2681,215800
-121.99,36.99,1592,207000
-121.99,36.98,2113,234600
-121.99,36.98,5613,215600
-121.98,36.97,3349,251900
-121.98,36.96,3495,258300
-121.99,36.97,3044,213200
-122.0,36.97,2702,256700
-121.99,36.96,1275,422400
-121.99,36.96,875,377300
-121.96,36.88,2846,294400
-121.97,36.97,3665,228500
-121.97,36.96,4001,234600
-121.98,36.96,3209,245100
-121.96,36.98,4907,229200
-121.97,36.98,2813,252400
-121.97,36.97,2849,228600
-121.96,36.97,4324,263800
-121.94,36.98,3010,290700
-121.94,36.98,3520,264300
-121.95,36.98,3745,261200
-121.94,36.97,1738,330800
-121.93,36.99,6356,283500
-121.94,37.0,2210,315200
-121.96,37.0,3847,305200
-121.96,36.99,3209,238000
-121.94,36.99,4571,221700
-121.86,37.0,8638,351800
-121.91,36.99,5675,322300
-121.91,36.98,1957,233300
-121.88,36.98,4117,289500
-121.91,36.97,4920,231900
-121.92,36.95,3457,252300
-121.88,36.96,4910,308800
-121.9,36.97,3707,295200
-121.88,36.96,6355,321100
-121.9,36.93,7281,335500
-121.87,36.95,3703,368400
-121.84,36.94,4921,307900
-121.89,36.89,2774,352000
-121.91,36.85,2442,300000
-121.82,36.86,1573,420000
-121.79,37.0,2715,290400
-121.83,36.98,4431,298600
-121.82,36.95,2599,349300
-121.83,37.02,1903,288400
-121.76,37.0,1416,279800
-121.79,37.03,943,228600
-121.69,36.96,1229,305600
-121.75,36.96,3461,190800
-121.75,36.95,1580,202700
-121.77,36.96,4228,229100
-121.73,36.93,2931,224700
-121.67,36.93,569,187500
-122.39,40.59,1279,81300
-122.39,40.58,1625,68900
-122.37,40.58,2054,76900
-122.38,40.58,1262,72600
-122.38,40.58,1808,74800
-122.36,40.58,1220,118800
-122.34,40.58,4843,101700
-122.35,40.57,589,87500
-122.34,40.57,1610,82800
-122.38,40.57,2251,58200
-122.38,40.56,2281,101200
-122.38,40.54,1216,75300
-122.37,40.54,2213,86900
-122.4,40.58,3895,78200
-122.41,40.58,2072,75600
-122.4,40.58,1455,104200
-122.39,40.57,855,84400
-122.42,40.59,5045,138900
-122.45,40.61,785,58200
-122.45,40.56,1712,148700
-122.42,40.57,7949,120100
-122.4,40.57,1321,90100
-122.4,40.62,4794,103100
-122.42,40.6,2614,122900
-122.39,40.6,2195,66500
-122.38,40.61,4773,105000
-122.37,40.6,5178,111400
-122.39,40.64,3604,78700
-122.36,40.62,3896,94200
-122.34,40.63,2183,151600
-122.33,40.6,6383,111100
-122.32,40.58,1937,114200
-122.3,40.58,1043,98800
-122.36,40.56,3592,64800
-122.37,40.55,1435,136700
-122.36,40.55,2500,113300
-122.46,40.52,2085,146500
-122.41,40.55,3753,86500
-122.41,40.53,1127,72000
-122.39,40.53,1427,80800
-122.39,40.52,2068,85900
-122.4,40.51,1750,100600
-122.37,40.52,4547,98100
-122.35,40.56,2801,81600
-122.35,40.56,3900,85200
-122.35,40.54,2280,97800
-122.36,40.57,431,77300
-122.35,40.57,2226,69400
-122.34,40.57,2187,67900
-122.33,40.57,2777,75900
-122.32,40.57,2524,93800
-122.31,40.55,13714,100100
-122.34,40.51,2247,119200
-122.33,40.52,2801,116700
-122.31,40.49,4026,118400
-122.28,40.5,2405,83100
-122.4,40.71,2390,84700
-122.43,40.66,2532,92200
-122.42,40.63,2248,80400
-122.38,40.69,1774,61500
-122.36,40.69,3611,60600
-122.35,40.68,1822,56600
-122.36,40.68,1745,59800
-122.38,40.67,2281,65600
-122.36,40.66,2786,75800
-122.31,40.65,3664,141600
-122.25,40.6,2753,128300
-122.23,40.63,1141,130700
-122.25,40.66,2771,108500
-122.32,40.71,2879,105400
-122.31,40.75,1411,75800
-122.27,40.53,2255,129800
-122.26,40.58,2539,138500
-122.23,40.57,1633,150800
-122.24,40.51,2216,116800
-122.31,40.45,1187,66800
-122.31,40.45,2596,60400
-122.29,40.44,1270,48100
-122.29,40.43,2842,59800
-122.29,40.47,2858,63000
-122.31,40.47,2723,66000
-122.3,40.45,1286,68500
-122.27,40.46,2633,78600
-122.24,40.45,1804,80600
-122.25,40.42,1429,98700
-122.23,40.4,2102,95500
-122.27,40.39,1833,59000
-122.29,40.39,1682,76400
-122.33,40.48,695,101600
-122.33,40.47,2502,66100
-122.36,40.48,2333,74800
-122.37,40.45,1748,85400
-122.42,40.44,994,76400
-122.43,40.47,3552,97700
-122.45,40.46,2734,105700
-122.37,40.39,3783,98500
-122.32,40.42,3019,76500
-122.56,40.75,1182,74500
-122.57,40.61,1540,93400
-122.66,40.52,3013,171200
-122.76,40.4,2153,123200
-122.34,41.06,2149,65800
-122.31,40.89,754,78800
-122.45,40.85,2701,107800
-122.07,40.95,2721,73200
-121.89,40.97,1183,52000
-121.86,40.77,2816,65600
-121.83,40.69,821,87500
-122.08,40.64,3099,141200
-122.06,40.55,3057,101000
-121.92,40.52,4581,99500
-121.67,40.61,2411,80400
-121.55,40.48,2413,77400
-121.64,40.9,2237,90300
-121.67,40.87,1581,77800
-121.65,40.88,2909,61300
-121.67,40.89,2548,57800
-121.63,40.92,1922,64500
-121.41,40.82,2668,90300
-121.47,41.12,2737,88700
-121.45,41.04,2029,77500
-120.08,39.61,1404,72900
-120.23,39.56,1781,93000
-120.48,39.66,1516,71000
-120.24,39.67,690,62500
-120.73,39.63,1791,92400
-120.24,39.67,296,68600
-120.92,39.56,1276,66600
-120.51,39.52,2286,96100
-121.62,41.78,3272,43500
-121.93,41.86,4225,44000
-122.33,41.86,3599,58600
-122.53,41.81,2400,55400
-122.26,41.66,1885,61400
-122.64,41.95,1867,53500
-123.26,41.86,2344,64600
-123.38,41.8,1941,54400
-123.41,41.6,1654,65400
-122.92,41.7,4017,62000
-122.56,41.69,2010,70100
-122.61,41.74,4206,55700
-122.64,41.74,2644,81300
-122.64,41.73,3319,71200
-122.64,41.73,1525,63200
-122.65,41.72,3643,57500
-122.73,41.76,2200,94200
-122.64,41.63,2722,100000
-122.56,41.53,1729,60900
-122.93,41.48,4288,79600
-122.9,41.46,1277,61700
-123.08,41.26,2773,63300
-122.38,41.54,4453,81100
-122.49,41.43,3689,76100
-122.38,41.43,2245,46200
-122.37,41.41,1729,53100
-122.39,41.41,910,80100
-122.32,41.31,1393,71900
-122.3,41.32,2300,81500
-122.3,41.31,4059,97100
-122.28,41.38,5266,110100
-122.45,41.28,2740,128800
-122.34,41.21,178,57500
-122.27,41.23,1958,65500
-122.27,41.2,4513,56000
-121.76,41.5,602,34200
-122.09,41.32,4019,62900
-122.22,38.12,14125,179500
-122.19,38.13,7854,214800
-122.21,38.11,2766,131000
-122.21,38.11,2122,124600
-122.21,38.1,3018,129900
-122.22,38.11,1939,112700
-122.22,38.1,931,93300
-122.22,38.1,2549,111600
-122.22,38.1,2256,110800
-122.22,38.1,3013,111900
-122.22,38.09,2161,88700
-122.21,38.09,4368,127000
-122.2,38.09,6860,171900
-122.22,38.08,2811,96700
-122.22,38.08,4590,94800
-122.22,38.07,15654,225200
-122.25,38.09,833,87900
-122.23,38.09,4397,90000
-122.24,38.07,5451,162500
-122.26,38.1,1213,94600
-122.26,38.1,3317,133300
-122.25,38.1,248,109400
-122.25,38.1,1780,109900
-122.25,38.1,2315,147900
-122.25,38.1,1591,97200
-122.23,38.1,4143,92800
-122.24,38.1,1851,103500
-122.24,38.11,2050,107300
-122.24,38.11,1743,99200
-122.23,38.1,1303,92800
-122.23,38.12,2715,145800
-122.23,38.11,3007,141500
-122.24,38.11,2111,148200
-122.23,38.13,5154,142900
-122.24,38.13,3223,126900
-122.24,38.12,2967,152400
-122.24,38.12,1625,166900
-122.25,38.12,1339,109800
-122.25,38.11,2365,103100
-122.25,38.11,2846,97900
-122.26,38.11,793,93800
-122.26,38.11,1560,98400
-122.26,38.11,2573,109700
-122.26,38.12,3102,103700
-122.27,38.12,4423,111800
-122.27,38.12,5266,120000
-122.26,38.15,3699,121900
-122.26,38.14,963,134700
-122.26,38.15,3921,123700
-122.32,38.12,5382,150600
-122.26,38.13,3072,91200
-122.24,38.14,8479,131600
-122.24,38.15,6817,144100
-122.25,38.15,2917,123600
-122.22,38.15,5129,171100
-122.23,38.15,1253,86400
-122.23,38.14,1412,90400
-122.15,38.04,2804,168500
-122.16,38.05,1888,185100
-122.16,38.05,2434,208300
-122.19,38.07,3000,217500
-122.18,38.07,4976,201800
-122.17,38.07,2125,219700
-122.16,38.07,6360,190300
-122.17,38.06,3515,187100
-122.15,38.06,3008,195800
-122.17,38.08,18392,229200
-122.2,38.1,9567,210000
-122.19,38.09,614,166300
-122.14,38.05,3794,150600
-122.14,38.07,3401,143100
-122.11,38.09,673,122500
-122.13,38.26,1538,170200
-122.15,38.29,1625,328800
-122.18,38.29,1953,393000
-122.18,38.23,2475,320400
-122.14,38.16,3273,176100
-122.18,38.17,4093,161300
-122.07,38.26,1173,197700
-122.1,38.24,7367,195000
-122.06,38.27,6920,171300
-122.07,38.27,6761,173400
-122.08,38.3,6718,305200
-122.04,38.28,3861,135000
-122.04,38.28,3304,130600
-122.03,38.28,5114,144000
-122.03,38.3,1569,223900
-122.0,38.28,7030,161700
-121.98,38.29,8778,187100
-121.99,38.15,263,162500
-122.05,38.26,1070,98900
-122.05,38.25,1336,99000
-122.06,38.25,1818,99000
-122.06,38.25,1562,107200
-122.06,38.26,1248,105900
-122.07,38.24,7937,129800
-122.04,38.25,1214,94200
-122.05,38.25,199,105400
-122.04,38.26,3082,105900
-122.04,38.25,1176,92200
-122.04,38.25,1203,110400
-122.04,38.25,582,125000
-122.05,38.26,7195,126300
-122.04,38.27,8517,129600
-122.03,38.27,3580,118500
-122.03,38.26,4617,108500
-122.02,38.26,3440,104700
-122.03,38.25,1940,101100
-122.02,38.27,2237,99100
-122.02,38.26,3899,120400
-122.01,38.27,9089,126600
-122.02,38.26,2894,131600
-122.0,38.23,2062,191300
-122.03,38.24,1104,157700
-122.04,38.24,2761,87500
-122.04,38.24,2081,92900
-122.03,38.25,3334,134800
-122.01,38.25,6550,137900
-122.01,38.25,1081,131300
-122.02,38.25,2237,126500
-122.0,38.25,11768,142900
-121.98,38.25,2487,140400
-122.01,38.26,4132,139700
-121.99,38.27,4138,137500
-121.99,38.26,921,261100
-121.94,38.27,10869,81300
-121.94,38.37,7973,120100
-121.94,38.37,1156,143800
-121.94,38.38,182,78600
-121.94,38.36,4953,205100
-121.99,38.48,1824,250000
-122.01,38.44,2344,281200
-122.0,38.41,2838,298400
-122.07,38.41,3053,245800
-121.95,38.43,3011,232800
-121.94,38.41,1263,260900
-121.92,38.37,2056,193800
-121.96,38.34,2857,151700
-121.96,38.34,3035,143500
-121.95,38.35,2084,150200
-121.94,38.35,3157,140100
-121.92,38.34,7747,181000
-121.95,38.34,4999,142100
-121.96,38.33,7985,158300
-121.96,38.32,5127,130600
-121.93,38.31,185,250000
-121.98,38.32,19,137500
-121.98,38.36,1083,101700
-121.99,38.35,1778,102900
-122.0,38.35,1918,126000
-122.0,38.35,1084,118900
-122.0,38.35,745,158500
-122.01,38.35,4486,189700
-122.01,38.36,476,315200
-121.98,38.36,140,112500
-121.97,38.35,5678,122000
-121.97,38.34,1500,127200
-121.96,38.35,1415,117300
-121.96,38.34,3292,140300
-121.96,38.36,3208,218800
-121.98,38.35,1697,132600
-121.98,38.34,3616,134800
-121.97,38.34,2331,126800
-121.98,38.34,3876,129500
-121.99,38.34,1470,132200
-121.99,38.34,3252,151700
-122.0,38.35,432,136000
-122.0,38.38,2509,173400
-122.01,38.37,3996,175700
-122.01,38.36,1967,146200
-122.02,38.38,808,216400
-122.02,38.37,2495,198000
-122.01,38.36,1176,228200
-121.98,38.39,9488,191900
-121.98,38.37,3027,111500
